workerid,proliferate.condition,color,modal1,modal2,pair,percentage_blue,post_exposure,rating1,rating2,rating_other,reverse_sent_order,sentence1,sentence2,speaker,speaker_type,error
1495,cond7,blue,might,probably,might-probably,10,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1495,cond7,orange,might,probably,might-probably,25,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1495,cond7,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1495,cond7,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1495,cond7,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1495,cond7,orange,might,probably,might-probably,40,1,0.39,0.61,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1495,cond7,orange,might,probably,might-probably,60,1,0.41,0.59,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1495,cond7,blue,might,probably,might-probably,50,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1495,cond7,orange,might,probably,might-probably,75,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1495,cond7,blue,might,probably,might-probably,40,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1495,cond7,blue,might,probably,might-probably,60,1,0.6,0.4,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1495,cond7,blue,might,probably,might-probably,75,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1495,cond7,orange,might,probably,might-probably,10,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1495,cond7,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1495,cond7,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1495,cond7,orange,might,probably,might-probably,40,1,0.41,0.59,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1495,cond7,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,confident,
1495,cond7,orange,might,probably,might-probably,10,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1495,cond7,blue,might,probably,might-probably,10,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1495,cond7,orange,might,probably,might-probably,50,1,0.51,0.49,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1495,cond7,blue,might,probably,might-probably,75,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1495,cond7,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,confident,
1495,cond7,blue,might,probably,might-probably,25,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1495,cond7,orange,might,probably,might-probably,25,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1495,cond7,blue,might,probably,might-probably,60,1,0.52,0.48,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1495,cond7,orange,might,probably,might-probably,60,1,0.61,0.3899999999999999,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1495,cond7,blue,might,probably,might-probably,50,1,0.51,0.49,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1495,cond7,orange,might,probably,might-probably,90,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1495,cond7,blue,might,probably,might-probably,40,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1495,cond7,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,confident,
1495,cond7,orange,might,probably,might-probably,75,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1495,cond7,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,confident,
1457,cond7,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1457,cond7,blue,might,probably,might-probably,75,1,0.05000000000000005,0.95,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1457,cond7,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1457,cond7,blue,might,probably,might-probably,60,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1457,cond7,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1457,cond7,orange,might,probably,might-probably,60,1,0.82,0.17999999999999994,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1457,cond7,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1457,cond7,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1457,cond7,orange,might,probably,might-probably,40,1,0.19999999999999984,0.8,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1457,cond7,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1457,cond7,blue,might,probably,might-probably,50,1,0.3699999999999999,0.63,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1457,cond7,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1457,cond7,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1457,cond7,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1457,cond7,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,cautious,
1457,cond7,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1457,cond7,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1457,cond7,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,cautious,
1457,cond7,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1457,cond7,blue,might,probably,might-probably,50,1,0.19999999999999996,0.8,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1457,cond7,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1457,cond7,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1457,cond7,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1457,cond7,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1457,cond7,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1457,cond7,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,confident,
1457,cond7,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1457,cond7,blue,might,probably,might-probably,60,1,0.31,0.69,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1457,cond7,orange,might,probably,might-probably,40,1,0.21000000000000008,0.79,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1457,cond7,blue,might,probably,might-probably,40,1,0.79,0.21000000000000008,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1457,cond7,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1457,cond7,orange,might,probably,might-probably,50,1,0.46,0.54,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1457,cond7,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,confident,
1457,cond7,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1457,cond7,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1457,cond7,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1448,cond7,blue,might,probably,might-probably,25,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1448,cond7,orange,might,probably,might-probably,40,1,0.81,0.18999999999999995,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1448,cond7,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1448,cond7,blue,might,probably,might-probably,50,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1448,cond7,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1448,cond7,orange,might,probably,might-probably,75,1,0.51,0,0.4899999999999999,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1448,cond7,blue,might,probably,might-probably,10,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1448,cond7,orange,might,probably,might-probably,10,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1448,cond7,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1448,cond7,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1448,cond7,orange,might,probably,might-probably,25,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1448,cond7,orange,might,probably,might-probably,50,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1448,cond7,orange,might,probably,might-probably,60,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1448,cond7,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1448,cond7,orange,might,probably,might-probably,90,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1448,cond7,blue,might,probably,might-probably,75,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1448,cond7,blue,might,probably,might-probably,60,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1448,cond7,blue,might,probably,might-probably,40,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1448,cond7,orange,might,probably,might-probably,25,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1448,cond7,blue,might,probably,might-probably,10,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,confident,
1448,cond7,blue,might,probably,might-probably,25,1,0.5100000000000001,0,0.49,0,You might get a blue one,You'll probably get a blue one,f,confident,
1448,cond7,orange,might,probably,might-probably,50,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1448,cond7,orange,might,probably,might-probably,40,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1448,cond7,orange,might,probably,might-probably,75,1,0.9,0,0.09999999999999998,0,You might get an orange one,You'll probably get an orange one,f,confident,
1448,cond7,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1448,cond7,orange,might,probably,might-probably,60,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1448,cond7,orange,might,probably,might-probably,10,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1448,cond7,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,confident,
1448,cond7,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,confident,
